5666809,160010680,01/01/2016,01/01/2016,02:35:00,01/01/2016,03:30:00,505,,,61 NORTH AVE NE,0640,2305,,1,Morn,Fri,18,LARCENY-FROM VEHICLE,Downtown,M,-84.38476,33.771189999999997,33.7712859,-84.3848389
5666810,160010727,01/01/2016,12/31/2015,23:00:00,01/01/2016,04:00:00,509,,,714 SPRING ST NW,0640,2305,,3,Morn,Fri,18,LARCENY-FROM VEHICLE,Midtown,E,-84.389219999999995,33.774250000000002,33.7743019,-84.3893033
5666811,160010772,01/01/2016,01/01/2016,03:50:00,01/01/2016,04:17:00,507,,6,350 PETERS ST SW,0331,1205,,1,Morn,Fri,13,ROBBERY-PEDESTRIAN,Castleberry Hill,M,-84.404060000000001,33.745199999999997,33.744976,-84.40397
5666812,160010848,01/01/2016,01/01/2016,05:00:00,01/01/2016,05:20:00,407,,,3534 MARTIN L KING JR DR SW,0420,1315K,,2,Morn,Fri,18,AGG ASSAULT,Adamsville,H,-84.503439999999998,33.757710000000003,33.757729,-84.5034209
5666813,160010849,01/01/2016,01/01/2016,05:03:00,01/01/2016,05:03:00,603,,4,520 BOULEVARD NE,0410,1314,,1,Morn,Fri,26,AGG ASSAULT,Old Fourth Ward,M,-84.371979999999994,33.768459999999997,33.7685027,-84.3719865
5666814,160011010,01/01/2016,01/01/2016,05:00:00,01/01/2016,08:04:00,409,,,2997 CAMPBELLTON RD SW,0640,2305,,1,Morn,Fri,3,LARCENY-FROM VEHICLE,Southwest,R,-84.486230000000006,33.695959999999999,33.6961899,-84.4868162
5666815,160011078,01/01/2016,01/01/2016,06:00:00,01/01/2016,09:00:00,406,,20,1130 DOLPHIN DR SW,0511,2202,,1,Day,Fri,26,BURGLARY-RESIDENCE,Cascade Avenue/Road,S,-84.461640000000003,33.723979999999997,33.723929,-84.4617604
5666816,160011130,01/01/2016,12/31/2015,22:00:00,01/01/2016,06:00:00,206,,,360 PHARR RD NE,0710,2404,,1,Morn,Fri,26,AUTO THEFT,Buckhead Village,B,-84.375739999999993,33.837519999999998,33.8372922,-84.3756628
5666817,160011163,01/01/2016,12/31/2015,16:00:00,01/01/2016,09:55:00,102,,1116,870 MAYSON TURNER RD NW,0511,2202,,2,Unk,Fri,20,BURGLARY-RESIDENCE,Vine City,L,-84.416290000000004,33.756,33.7556717,-84.4165112
5666818,160011197,01/01/2016,12/30/2015,17:00:00,01/01/2016,10:21:00,102,,1423,870 MAYSON TURNER RD NW,0640,2305,,1,Unk,Unk,18,LARCENY-FROM VEHICLE,Vine City,L,-84.416290000000004,33.756,33.7556717,-84.4165112
5666819,160011215,01/01/2016,12/31/2015,11:00:00,01/01/2016,12:00:00,602,,,820 RALPH MCGILL BLVD NE @TWO URBAN LICKS,0640,2305,,1,Unk,Thu,99,LARCENY-FROM VEHICLE,Poncey-Highland,N,-84.361490000000003,33.768799999999999,33.7684531,-84.3612569
5666820,160011366,01/01/2016,12/30/2015,14:15:00,01/01/2016,12:20:00,607,,,1123 VICKERS ST SE,0511,2202,,2,Unk,Unk,20,BURGLARY-RESIDENCE,Woodland Hills,W,-84.352369999999993,33.721649999999997,33.721622,-84.3523672
5666821,160011390,01/01/2016,01/01/2015,12:41:00,01/01/2015,12:42:00,102,,,900 JOSEPH E BOONE BLVD NW,0630,2303,,1,Day,Thu,17,LARCENY-NON VEHICLE,Vine City,L,-84.416880000000006,33.763370000000002,33.7632233,-84.4170473
5666822,160011403,01/01/2016,12/30/2015,20:00:00,12/31/2015,07:00:00,612,,,451 MCWILLIAMS AVE SE,0640,2305,,1,Morn,Thu,13,LARCENY-FROM VEHICLE,East Atlanta,W,-84.336320000000001,33.741529999999997,33.741517,-84.33636
5666823,160011427,01/01/2016,12/13/2015,23:15:00,01/01/2016,13:30:00,504,,,800 MARIETTA STREET,0640,2305,,1,Unk,Unk,,LARCENY-FROM VEHICLE,Marietta Street Artery,E,-84.405749999999998,33.773809999999997,33.7738364,-84.4058362
5666824,160011504,01/01/2016,01/01/2016,03:00:00,01/01/2016,13:56:00,203,,2115,1040 HUFF RD NW,0640,2305,,2,Day,Fri,13,LARCENY-FROM VEHICLE,Blandtown,D,-84.422039999999996,33.789479999999998,33.7887296,-84.4218099
5666825,160011509,01/01/2016,12/31/2015,16:00:00,01/01/2016,17:00:00,509,,,250 PIEDMONT AVE NE @HILTON OFFICE TOWER,0640,2305,,1,Unk,Fri,18,LARCENY-FROM VEHICLE,Downtown,M,-84.382230000000007,33.76126,33.7615621,-84.3824349
5666826,160011513,01/01/2016,01/01/2016,12:00:00,01/01/2016,14:00:00,411,,S6,3000 STONE HOGAN CONN SW,0650,2304,,1,Day,Fri,18,LARCENY-FROM VEHICLE,Greenbriar,R,-84.496970000000005,33.674239999999998,33.673412,-84.4958209
5666827,160011550,01/01/2016,01/01/2016,14:20:00,01/01/2016,14:30:00,210,,,3393 PEACHTREE RD NE,0630,2303,,1,Day,Fri,24,LARCENY-NON VEHICLE,Lenox,B,-84.362120000000004,33.846760000000003,33.8466715,-84.3619433
5666828,160011569,01/01/2016,01/01/2016,14:49:00,01/01/2016,15:17:00,609,,,1275 CAROLINE ST NE @TARGET - CAROLINE,0630,2303,,1,Eve,Fri,8,LARCENY-NON VEHICLE,Edgewood,O,-84.346190000000007,33.756740000000001,33.7567264,-84.3461284
5666829,160011616,01/01/2016,01/01/2016,14:50:00,01/01/2016,15:00:00,107,,,575 ELMWOOD RD NW,0710,2404,,1,Day,Fri,20,AUTO THEFT,Grove Park,J,-84.438540000000003,33.770539999999997,33.7705481,-84.4385297
5666830,160011619,01/01/2016,12/31/2015,22:00:00,12/31/2015,23:00:00,502,,,1500 PEACHTREE ST NE,0420,1315K,,1,Eve,Thu,13,AGG ASSAULT,Midtown,E,-84.388189999999994,33.795560000000002,33.7955789,-84.3882749
5666831,160011624,01/01/2016,01/01/2016,10:30:00,01/01/2016,12:00:00,602,,,725 PONCE DE LEON AVE NE @KROGER - PONCE,0690,2399,,1,Day,Fri,12,LARCENY-NON VEHICLE,Poncey-Highland,N,-84.363410000000002,33.771709999999999,33.7729125,-84.3640416
5666832,160011637,01/01/2016,12/31/2015,15:00:00,01/01/2016,15:00:00,303,,420,290 GLENN ST SW,0650,2304,,1,Unk,Fri,18,LARCENY-FROM VEHICLE,Mechanicsville,V,-84.402619999999999,33.738050000000001,33.7379223,-84.3971934
5666833,160011645,01/01/2016,01/01/2016,15:30:00,01/01/2016,17:00:00,104,,,1739 MARTIN L KING JR DR NW,0630,2303,,1,Eve,Fri,23,LARCENY-NON VEHICLE,Mozley Park,K,-84.443820000000002,33.751440000000002,33.7520577,-84.4402303
5666834,160011717,01/01/2016,01/01/2016,15:51:00,01/01/2016,15:51:00,411,,,2841 GREENBRIAR PKWY SW,0640,2305,,1,Eve,Fri,18,LARCENY-FROM VEHICLE,Greenbriar,R,-84.489170000000001,33.689920000000001,33.6877868,-84.4934528
5666835,160011823,01/01/2016,01/01/2016,15:15:00,01/01/2016,16:30:00,210,,,3393 PEACHTREE RD NE,0630,2303,,1,Eve,Fri,24,LARCENY-NON VEHICLE,Lenox,B,-84.362120000000004,33.846760000000003,33.8466715,-84.3619433
5666836,160011835,01/01/2016,01/01/2016,10:00:00,01/01/2016,12:00:00,111,,,I-285 SB EXPY NW / MARTIN L KING JR DR NW,0720,2424,,1,Day,Fri,13,AUTO THEFT,Adamsville,H,-84.495580000000004,33.753619999999998,0.0,0.0
5666837,160011918,01/01/2016,12/31/2015,18:00:00,01/01/2016,17:45:00,306,,,1889 BROADWELL ST SW,0710,2404,,1,Unk,Fri,20,AUTO THEFT,Sylvan Hills,X,-84.415059999999997,33.703249999999997,33.7032666,-84.4150643
5666838,160011938,01/01/2016,01/01/2016,17:50:00,01/01/2016,17:55:00,406,,,3202 MARTIN LUTHER KING JR DR SW,0312,1201,,1,Eve,Fri,99,ROBBERY-COMMERCIAL,,I,-84.491820000000004,33.751759999999997,33.7517503,-84.4918289
5666839,160011958,01/01/2016,01/01/2016,18:05:00,01/01/2016,18:10:00,308,,,1835 HENRY THOMAS DR SE,0620,2302,,1,Eve,Fri,,LARCENY-NON VEHICLE,Thomasville Heights,Z,-84.357889999999998,33.704090000000001,33.7043578,-84.3567474
5666840,160011965,01/01/2016,12/31/2015,00:00:00,01/01/2016,03:00:00,304,,,827 HARTFORD PL,0511,2202,,1,Unk,Thu,20,BURGLARY-RESIDENCE,Capitol View,X,-84.415040000000005,33.721469999999997,33.721473,-84.4150389
5666841,160011975,01/01/2016,01/01/2016,00:15:00,01/01/2016,02:35:00,507,,,255 TRINITY AVE,0610,2301,,1,Morn,Fri,3,LARCENY-NON VEHICLE,Downtown,M,-84.396230000000003,33.750819999999997,33.7508005,-84.3962342
5666842,160012002,01/01/2016,01/01/2016,16:30:00,01/01/2016,18:30:00,202,,,3539 NORTHSIDE PKWY NW,0640,2305,,1,Eve,Fri,18,LARCENY-FROM VEHICLE,Randall Mill,A,-84.430329999999998,33.851289999999999,33.8508449,-84.4289867
5666843,160012039,01/01/2016,12/18/2015,21:00:00,01/01/2016,17:00:00,507,,105,23 LARKIN PL SW,0511,2202,,1,Unk,Unk,20,BURGLARY-RESIDENCE,Castleberry Hill,M,-84.404139999999998,33.747489999999999,33.7468065,-84.4048733
5666844,160012062,01/01/2016,01/01/2016,19:00:00,01/01/2016,19:05:00,210,,,2770 LENOX RD NE,0347,1299S,,1,Eve,Fri,18,ROBBERY-PEDESTRIAN,Pine Hills,B,-84.356830000000002,33.830919999999999,33.8307003,-84.3569809
5666845,160012081,01/01/2016,01/01/2016,17:00:00,01/01/2016,19:13:00,414,,,3195 ABBEY DR SW,0710,2404,,1,Eve,Fri,20,AUTO THEFT,Princeton Lakes,P,-84.514259999999993,33.668619999999997,33.6684221,-84.5141331
5666846,160012109,01/01/2016,01/01/2016,19:00:00,01/01/2016,20:00:00,409,,858,1717 CENTRA VILLA DR SW,0430,1315,20,1,Eve,Fri,20,AGG ASSAULT,Adams Park,R,-84.455709999999996,33.70928,33.708999,-84.456396
5666847,160012142,01/01/2016,01/01/2016,19:45:00,01/01/2016,20:00:00,101,,,600 GREENSFERRY AVE SW,0650,2304,,2,Eve,Fri,20,LARCENY-FROM VEHICLE,The Villages at Castleberry H,T,-84.407870000000003,33.746099999999998,33.7467316,-84.4083485
5666848,160012145,01/01/2016,01/01/2016,19:40:00,01/01/2016,19:45:00,602,,,245 N HIGHLAND AVE NE,0710,2404,,1,Eve,Fri,13,AUTO THEFT,Inman Park,N,-84.359480000000005,33.761940000000003,33.761647,-84.359542
5666849,160012156,01/01/2016,01/01/2016,17:00:00,01/01/2016,19:50:00,101,,,847 PARSONS ST SW,0640,2305,,1,Eve,Fri,13,LARCENY-FROM VEHICLE,Atlanta University Center,T,-84.415350000000004,33.750920000000001,33.751514,-84.415081
5666850,160012171,01/01/2016,01/01/2016,16:00:00,01/01/2016,19:15:00,203,,,1962 GRANDVIEW AVE NW,0710,2404,,1,Eve,Fri,13,AUTO THEFT,Riverside,D,-84.473140000000001,33.809159999999999,33.8091614,-84.4731245
5666851,160012235,01/01/2016,01/01/2016,21:06:00,01/01/2016,21:09:00,109,,,593 CEDAR AVE NW,0690,2399,,1,Eve,Fri,20,LARCENY-NON VEHICLE,Center Hill,J,-84.465500000000006,33.771299999999997,33.7713682,-84.4654993
5666852,160012244,01/01/2016,01/01/2016,20:20:00,01/01/2016,20:40:00,410,,,1911 DELOWE DR SW;,0420,1315K,,1,Eve,Fri,20,AGG ASSAULT,Campbellton Road,R,-84.457650000000001,33.702840000000002,33.7064782,-84.4574774
5666853,160012284,01/01/2016,01/01/2016,20:16:00,01/01/2016,20:19:00,301,,,BEATIE AVE / GENESSEE AVE SW,0311,1204,,1,Eve,Fri,99,ROBBERY-PEDESTRIAN,Capitol View,X,-84.410629999999998,33.71687,33.7162159,-84.4108849
5666854,160012305,01/01/2016,01/01/2016,12:00:00,01/01/2016,21:30:00,608,,,1641 CLIFTON TER NE/ 613 TERRACE AVE NE,0640,2305,,2,Eve,Fri,20,LARCENY-FROM VEHICLE,Candler Park,N,-84.333690000000004,33.771459999999998,0.0,0.0
5666855,160012353,01/01/2016,01/01/2016,21:59:00,01/01/2016,22:00:00,401,,,724 VICTORIA PL,0710,2404A,,1,Eve,Fri,20,AUTO THEFT,West End,T,-84.416420000000002,33.734999999999999,33.7350043,-84.4164348
5666856,160012413,01/01/2016,01/01/2016,18:30:00,01/01/2016,19:30:00,501,,4100,265 18TH ST NW,0670,2308,,1,Eve,Fri,21,LARCENY-NON VEHICLE,Atlantic Station,E,-84.397790000000001,33.792819999999999,33.792713,-84.3970828
5666857,160012448,01/01/2016,12/31/2015,15:20:00,12/31/2015,15:50:00,605,,,465 OAKLAND AVE SE,0670,2308,,1,Eve,Thu,20,LARCENY-NON VEHICLE,Grant Park,W,-84.375060000000005,33.741889999999998,33.7418866,-84.3750713
5666858,160018018,01/01/2016,01/01/2016,00:20:00,01/01/2016,00:30:00,702,,,4500 ASR RD S,0522,2205,,1,Morn,Fri,11,BURGLARY-NONRES,,,-84.430359999999993,33.627740000000003,33.6261734,-84.4304109
5666859,160020069,01/02/2016,12/23/2015,07:00:00,01/02/2016,00:30:00,106,DUP,B,419 TEMPLE ST NW,0511,2202,,1,Unk,Unk,20,BURGLARY-RESIDENCE,Bankhead,K,-84.42192,33.765990000000002,33.7659787,-84.4217787
5666860,160020071,01/02/2016,01/01/2016,22:00:00,01/02/2016,00:01:00,303,,,555 WHITEHALL ST SW,0640,2305,,1,Morn,Fri,18,LARCENY-FROM VEHICLE,Mechanicsville,V,-84.406279999999995,33.74297,33.7430479,-84.4061842
5666861,160020208,01/02/2016,01/02/2016,00:30:00,01/02/2016,01:30:00,312,,Y26,50 MOUNT ZION RD SW,0640,2305,,2,Morn,Sat,26,LARCENY-FROM VEHICLE,Glenrose Heights,Z,-84.39067,33.672730000000001,33.6718398,-84.3895886
5666862,160020469,01/02/2016,01/01/2016,21:00:00,01/02/2016,03:00:00,103,APT,2130,370 NORTHSIDE DR NW,0511,2202,,1,Morn,Sat,,BURGLARY-RESIDENCE,English Avenue,L,-84.404200000000003,33.765070000000001,33.7652806,-84.4050131
5666863,160020739,01/02/2016,01/01/2016,15:00:00,01/02/2016,05:00:00,103,APT,2343,370 NORTHSIDE DR NW,0511,2202,,1,Eve,Fri,,BURGLARY-RESIDENCE,English Avenue,L,-84.404200000000003,33.765070000000001,33.7652806,-84.4050131
5666864,160020857,01/02/2016,01/01/2016,18:00:00,01/02/2016,06:50:00,405,,3303,2524 MARTIN L KING JR DR SW,0710,2404,,1,Morn,Sat,18,AUTO THEFT,Harland Terrace,I,-84.470330000000004,33.752850000000002,33.7512194,-84.4704291
5666865,160020865,01/02/2016,01/01/2016,17:00:00,01/02/2016,06:30:00,504,,,390 WILLIAMS ST NW,0710,2404,,1,Morn,Fri,18,AUTO THEFT,Downtown,M,-84.390439999999998,33.765210000000003,33.7646266,-84.3903566
5666866,160020896,01/02/2016,01/02/2016,03:00:00,01/02/2016,07:00:00,604,,,303 PARKWAY DR NE,0610,2301,,1,Morn,Sat,28,LARCENY-NON VEHICLE,Old Fourth Ward,M,-84.374049999999997,33.762860000000003,33.7629065,-84.3729609
5666867,160020932,01/02/2016,01/02/2016,00:01:00,01/02/2016,06:30:00,504,,,390 WILLIAMS ST NW,0640,2305,,1,Morn,Sat,18,LARCENY-FROM VEHICLE,Downtown,M,-84.390439999999998,33.765210000000003,33.7646266,-84.3903566
5666868,160020941,01/02/2016,12/23/2015,08:00:00,01/02/2016,08:05:00,507,,1108,425 CHAPEL ST SW,0511,2202,,1,Unk,Unk,26,BURGLARY-RESIDENCE,Castleberry Hill,M,-84.401579999999996,33.752029999999998,33.7521734,-84.4013902
5666869,160020955,01/02/2016,01/02/2016,08:00:00,01/02/2016,08:15:00,109,,,566 CEDAR AVE NW,0511,2202,,2,Day,Sat,,BURGLARY-RESIDENCE,Center Hill,J,-84.465950000000007,33.770760000000003,33.770735,-84.4658603
5666870,160020971,01/02/2016,01/02/2016,07:00:00,01/02/2016,08:31:00,212,,401,2430 CHESHIRE BRIDGE RD NE,0430,1315,20,1,Day,Sat,18,AGG ASSAULT,Lindridge/Martin Manor,F,-84.351609999999994,33.821489999999997,33.8207297,-84.3515593
5666871,160020983,01/02/2016,01/01/2016,06:00:00,01/02/2016,08:30:00,105,,,1381 SHARON ST NW,0640,2305,,1,Unk,Fri,20,LARCENY-FROM VEHICLE,Hunter Hills,K,-84.432689999999994,33.754860000000001,33.7548689,-84.4326927
5666872,160021064,01/02/2016,01/01/2016,21:00:00,01/02/2016,09:22:00,401,,,401 HOLDERNESS ST SW,0341,1206,20,1,Morn,Sat,20,ROBBERY-PEDESTRIAN,West End,T,-84.427160000000001,33.744100000000003,33.744102,-84.427395
5666873,160021091,01/02/2016,01/02/2016,09:30:00,01/02/2016,09:35:00,303,,4,803 PRYOR ST SW,0420,1315K,,1,Day,Sat,26,AGG ASSAULT,Mechanicsville,V,-84.394019999999998,33.73283,33.732873,-84.3943305
5666874,160021099,01/02/2016,01/01/2016,18:40:00,01/01/2016,18:42:00,312,,,3455 EMPIRE BLVD SW,0690,2399,,2,Eve,Fri,29,LARCENY-NON VEHICLE,Glenrose Heights,Z,-84.392349999999993,33.660139999999998,33.6601567,-84.39237
5666875,160021101,01/02/2016,01/01/2016,23:00:00,01/02/2016,07:50:00,405,,,202 PEYTON RD SW,0710,2404,,1,Morn,Sat,20,AUTO THEFT,Chalet Woods,I,-84.472650000000002,33.748510000000003,33.7485092,-84.4726671
5666876,160021103,01/02/2016,01/02/2016,09:40:00,01/02/2016,09:45:00,210,,323,3405 LENOX RD NE,0315,1207,,1,Day,Sat,14,ROBBERY-RESIDENCE,Lenox,B,-84.359970000000004,33.847810000000003,33.8481761,-84.3596639
5666877,160021127,01/02/2016,12/31/2015,20:00:00,01/02/2016,09:00:00,205,,E-6,100 BISCAYNE DR NW,0511,2202,,1,Unk,Unk,26,BURGLARY-RESIDENCE,,C,-84.393699999999995,33.815240000000003,33.8156589,-84.39489
5666878,160021166,01/02/2016,01/02/2016,04:00:00,01/02/2016,04:05:00,213,,,1738 PINE RIDGE DR NE,0521,2204,,1,Morn,Sat,20,BURGLARY-RESIDENCE,Morningside/Lenox Park,F,-84.360900000000001,33.80198,33.8019748,-84.3608741
5666879,160021177,01/02/2016,01/02/2016,09:30:00,01/02/2016,10:00:00,208,,,3255 PEACHTREE RD NE @CALL BOX 8,0640,2305,,1,Day,Sat,18,LARCENY-FROM VEHICLE,Peachtree Park,B,-84.370829999999998,33.843910000000001,0.0,0.0
5666880,160021180,01/02/2016,01/01/2016,10:00:00,01/02/2016,10:00:00,211,,,2163 PIEDMONT RD NE,0650,2304,,1,Unk,Fri,18,LARCENY-FROM VEHICLE,Lindridge/Martin Manor,F,-84.366370000000003,33.816180000000003,33.8162223,-84.3661873
5666881,160021194,01/02/2016,01/01/2016,21:00:00,01/02/2016,10:00:00,610,,,2338 1ST AVE NE,0640,2305,,1,Morn,Sat,13,LARCENY-FROM VEHICLE,Kirkwood,O,-84.310839999999999,33.753959999999999,33.7539354,-84.3108546
5666882,160021206,01/02/2016,01/02/2016,10:45:00,01/02/2016,10:45:00,204,,,1801 HOWELL MILL RD NW,0630,2303,,1,Day,Sat,8,LARCENY-NON VEHICLE,Berkeley Park,D,-84.412779999999998,33.803879999999999,33.8030467,-84.4115832
5666883,160021219,01/02/2016,12/31/2015,12:00:00,01/02/2016,10:49:00,406,,,960 PEYTON RD SW,0640,2305,,1,Unk,Unk,20,LARCENY-FROM VEHICLE,,I,-84.477090000000004,33.730469999999997,33.730438,-84.477104
5666884,160021245,01/02/2016,12/31/2015,15:00:00,01/01/2016,02:30:00,203,,1127,1040 HUFF RD NW,0521,2204,,1,Eve,Thu,26,BURGLARY-RESIDENCE,Blandtown,D,-84.421250000000001,33.789490000000001,33.7887296,-84.4218099
5666885,160021278,01/02/2016,01/02/2016,11:20:00,01/02/2016,11:30:00,407,,,415 FAIRBURN RD SW @HIDDEN HOLLOW APTS,0345,1209,,1,Day,Sat,20,ROBBERY-RESIDENCE,Fairburn Mays,H,-84.512529999999998,33.743989999999997,33.7428775,-84.5107175
5666886,160021280,01/02/2016,01/02/2016,12:00:00,01/02/2016,12:00:00,210,,,3393 PEACHTREE RD NE,0630,2303,,1,Day,Sat,,LARCENY-NON VEHICLE,Lenox,B,-84.362120000000004,33.846760000000003,33.8466715,-84.3619433
5666887,160021282,01/02/2016,01/01/2016,19:00:00,01/01/2016,20:00:00,203,,,1990 MAIN ST NW,0710,2404A,,1,Eve,Fri,20,AUTO THEFT,Riverside,D,-84.470839999999995,33.809820000000002,33.8098118,-84.4708458
5666888,160021288,02/04/2016,01/02/2016,11:00:00,02/04/2016,14:00:00,105,,,29 CHAPPELL RD NW,0345,1209,20,1,Unk,Unk,,ROBBERY-RESIDENCE,Hunter Hills,K,-84.433199999999999,33.754930000000002,33.7558241,-84.4334368
5666889,160021343,01/02/2016,01/02/2016,11:45:00,01/02/2016,12:06:00,511,,,44 PRYOR ST SE,0311,1204,,1,Day,Sat,13,ROBBERY-PEDESTRIAN,Downtown,M,-84.389309999999995,33.753320000000002,33.7532911,-84.3894769
5666890,160021345,01/02/2016,01/01/2016,22:00:00,01/02/2016,12:00:00,501,,,401 10TH ST NW,0640,2305,,1,Morn,Sat,13,LARCENY-FROM VEHICLE,Home Park,E,-84.40025,33.781930000000003,33.7818034,-84.3996803
5666891,160021438,01/02/2016,01/02/2016,13:15:00,01/02/2016,13:15:00,204,,,1801 HOWELL MILL RD NW,0630,2303,,1,Day,Sat,8,LARCENY-NON VEHICLE,Berkeley Park,D,-84.412779999999998,33.803879999999999,33.8030467,-84.4115832
5666892,160021447,01/02/2016,01/02/2016,12:55:00,01/02/2016,13:00:00,204,,2708,2708 NOBLE CREEK DR NW,0311,1204,,1,Day,Sat,18,ROBBERY-PEDESTRIAN,Cross Creek,C,-84.425839999999994,33.8155,33.8159736,-84.4260549
5666893,160021466,01/02/2016,01/02/2016,13:00:00,01/02/2016,13:18:00,402,,,1004 LAWTON AVE SW,0410,1314,10,1,Day,Sat,20,AGG ASSAULT,Oakland City,S,-84.42098,33.725340000000003,33.7253006,-84.420753
5666894,160021514,01/02/2016,12/24/2015,15:30:00,01/02/2016,13:51:00,402,,,1150 TUCKER PL SW,0511,2202,,1,Unk,Unk,20,BURGLARY-RESIDENCE,Oakland City,S,-84.4255,33.726959999999998,33.7269335,-84.4254604
5666895,160021531,01/02/2016,01/02/2016,12:00:00,01/02/2016,13:59:00,206,,,130 W PACES FERRY RD NW,0640,2305,,1,Day,Sat,,LARCENY-FROM VEHICLE,Peachtree Heights West,B,-84.386269999999996,33.841920000000002,33.8418236,-84.3862711
